116.98363,93.743303
-1.46523,23.655937
-13.46483,12.3463
-51.44865,-0.26727
-0.200452,-9.05522
50.326182,0.53454
6.86172,-8.66578
0.73024,-15.748892
-11.430427,-10.127076
-44.927172,0.456257
1.202711,-8.280271
46.14552,-0.53454
